Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
NGIL,Happy Pig Town Print NGIL Zippered Caddy Organizer Tote Bag,30.29,,NA,NA,NA,Package Dimensions:  15 x 10 x 3 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B06X3S8WL7; ; Item model number:  PIQ731_007; Date first available at Amazon.com:  February 10 2017; Amazon Best Sellers Rank:  #2526554 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#3422 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3422 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Happy-Print-NGIL-Zippered-Organizer/dp/B06X3S8WL7/ref=sr_1_1562
,Heys Disney Clubhouse Hybrid Luggage Suitcase Set [3-Pieces],NA,,8 customer reviews,4.5 out of 5 stars,NA,Package Dimensions:  30.7 x 21.2 x 14.4 inches; Shipping Weight:  33.2 pounds; ASIN:  B0168ZHIU0; ; Item model number:  16005-6004-S3; Date first available at Amazon.com:  June 5 2014; Amazon Best Sellers Rank:  #2104311 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2822 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#8865 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2822 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #8865 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 8 customer reviews,5 star (63%),4 star (25%),3 star (12%),N/A,N/A,https://www.amazon.com/Heys-Clubhouse-Luggage-Suitcase-3-Pieces/dp/B0168ZHIU0/ref=sr_1_1563
Luv Betsey,Luv Betsey Womens Spenzi Cotton Weekender with Yoga Holder Straps,32.99,,NA,NA,NA,Package Dimensions:  22 x 15.7 x 9.2 inches; Shipping Weight:  3 pounds (View shipping rates and policies); ASIN:  B074QTBC9Y; ; Date first available at Amazon.com:  November 30 2017; Amazon Best Sellers Rank:  #811071 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1014 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3699 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1014 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3699 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Luv-Betsey-Womens-Spenzi-Weekender/dp/B074QTBC9Y/ref=sr_1_1564
N.Gil,Animal Themed Print NGIL Quilted Tote Bag,24.74,Giraffe-Hot Pink; Giraffe-Navy; Owl Town-Gray; Tropical Flamingo-Hot Pink; Tropical Flamingo-Navy; Turtle-Hotpink,1 customer review,5.0 out of 5 stars,NA,Package Dimensions:  8 x 8 x 1 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B01CDOP7JY; ; Item model number:  TTM1515_031; Date first available at Amazon.com:  March 1 2016; Amazon Best Sellers Rank:  #1438187 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1860 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6311 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1860 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6311 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Turtle-Print-NGIL-Quilted-Tote/dp/B01CDOP7JY/ref=sr_1_1565
,Vera Bradley Cooler Tote - Midnight Paisley,42.00,,1 customer review,4.0 out of 5 stars,NA,Product Dimensions:  19.2 x 6.8 x 14.8 inches; Shipping Weight:  1.2 pounds (View shipping rates and policies); ASIN:  B01CUMOZB0; ; Item model number:  14826-201; Date first available at Amazon.com:  March 11 2016; Amazon Best Sellers Rank:  #1479739 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1937 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6468 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1937 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6468 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,N/A,4 star (100%),N/A,N/A,N/A,https://www.amazon.com/Vera-Bradley-Cooler-Tote-Midnight/dp/B01CUMOZB0/ref=sr_1_1566
Dooney & Bourke,Dooney & Bourke Ostrich Lexington Crossbody Shoulder Bag,199.00,,1 customer review,5.0 out of 5 stars,NA,Product Dimensions:  8 x 2.2 x 7 inches; Shipping Weight:  1.5 pounds (View shipping rates and policies); ASIN:  B077Z18Z61; ; Item model number:  OT0862MD; Date first available at Amazon.com:  December 27 2017; Amazon Best Sellers Rank:  #1862075 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#7988 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #7988 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Dooney-Bourke-Ostrich-Lexington-Crossbody/dp/B077Z18Z61/ref=sr_1_1567
Kate Spade New York,Kate Spade New York Canvas Tote What Do You Say,24.00,,NA,NA,Package Dimensions: 14 x 14 x 1 inches; Item Weight: 7.2 ounces; Shipping Weight: 1 pounds (View shipping rates and policies); Manufacturer: Kate Spade New York; ASIN: B076QK14HX; Customer Reviews: Be the first to review this item0.0 out of 5 stars; Best Sellers Rank: #285277 in Kitchen & Dining (See Top 100 in Kitchen & Dining)#1158 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#4150 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Date first available at Amazon.com: January 21 2016,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Kate-Spade-New-York-Canvas/dp/B076QK14HX/ref=sr_1_1568
,Jessica Simpson Breton Travel Tote 18.5",59.99,,4 customer reviews,4.1 out of 5 stars,NA,Product Dimensions:  5 x 13 x 18.5 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B01M8GHES8; ; Item model number:  18904-80-TT; Date first available at Amazon.com:  November 1 2016; Amazon Best Sellers Rank:  #1396572 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1802 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6142 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1802 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6142 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 4 customer reviews,5 star (50%),4 star (25%),3 star (25%),N/A,N/A,https://www.amazon.com/Jessica-Simpson-Breton-Travel-Purple/dp/B01M8GHES8/ref=sr_1_1569
,Olympia Rolling Shopper Tote,39.90,,14 customer reviews,4.0 out of 5 stars,NA,Product Dimensions:  8 x 14 x 20 inches; Shipping Weight:  4.25 pounds (View shipping rates and policies); ASIN:  B00P9U4Q5Q; ; Item model number:  RS-900-PK; Date first available at Amazon.com:  November 5 2014; Amazon Best Sellers Rank:  #534034 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2534 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2534 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 14 customer reviews,5 star (64%),4 star (7%),3 star (22%),2 star (7%),N/A,https://www.amazon.com/Olympia-Rolling-Shopper-Tote-Pink/dp/B00P9U4Q5Q/ref=sr_1_1570
Laurel Burch,Laurel Burch Whiskered Family Oversized Tote,41.05,,3 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  14.8 x 23 x 1 inches; Shipping Weight:  1.54 pounds (View shipping rates and policies); ASIN:  B01540IO62; ; Item model number:  508313; Date first available at Amazon.com:  September 8 2015; Amazon Best Sellers Rank: #6942 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Totes#11286 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Shoulder Bags#739324 in Clothing Shoes & Jewelry > Women > Shops; #6942 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Totes; #11286 in Clothing Shoes & Jewelry > Women > Handbags & Wallets > Shoulder Bags; #739324 in Clothing Shoes & Jewelry > Women > Shops; Average Customer Review: 3 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Laurel-Burch-Whiskered-Family-Oversized/dp/B01540IO62/ref=sr_1_1571
,Guess Nissana Shopper Tote Charcoal With Silver Hardware Travel Tote,62.39,,NA,NA,NA,Product Dimensions:  7.1 x 17.5 x 15 inches; Shipping Weight:  3.2 pounds (View shipping rates and policies); ASIN:  B0777RL14M; ; Item model number:  S6786919; Date first available at Amazon.com:  November 23 2017; Amazon Best Sellers Rank:  #384908 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#500 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#1903 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #500 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #1903 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Nissana-Shopper-Travel-Charcoal-Hardware/dp/B0777RL14M/ref=sr_1_1572
Built NY,BUILT Essential Designer Neoprene Tote Bag Dot Number 9,NA,,89 customer reviews,4.3 out of 5 stars,Product Dimensions: 18.2 x 22 x 0.5 inches; Item Weight: 1.1 pounds; Shipping Weight: 1.1 pounds; Manufacturer: Built NY Inc; ASIN: B00BANOOUS; Domestic Shipping: Item can be shipped within U.S.; International Shipping: This item is not eligible for international shipping. Learn More; Shipping Advisory: This item must be shipped separately from other items in your order. Additional shipping charges will not apply.; Item model number: E-TB16-DNE; Customer Reviews: 89 customer reviews4.3 out of 5 stars; Best Sellers Rank: #246803 in Kitchen & Dining (See Top 100 in Kitchen & Dining)#965 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3567 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Date first available at Amazon.com: February 15 2013,NA,5 star (76%),4 star (11%),3 star (9%),2 star (2%),1 star (2%),https://www.amazon.com/BUILT-Essential-Designer-Neoprene-Number/dp/B00BANOOUS/ref=sr_1_1573
New Horizons Production,DC Comics WONDER WOMAN Jrs Cosmetic Bag Case With Wristlet Gift Set,23.99,,NA,NA,NA,Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B077JNSFT7; ; Date first available at Amazon.com:  May 22 2017; Amazon Best Sellers Rank:  #5959624 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#8182 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#20945 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #8182 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #20945 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Comics-WONDER-WOMAN-Cosmetic-Wristlet/dp/B077JNSFT7/ref=sr_1_1574
Ever Moda,Ever Moda Fish Tote Bag X-Large,17.50,,NA,NA,NA,Product Dimensions:  21 x 6.8 x 14 inches; Shipping Weight:  1.05 pounds (View shipping rates and policies); ASIN:  B06VWGP6SG; ; Item model number:  AQ4418BK; Date first available at Amazon.com:  January 10 2017; Amazon Best Sellers Rank:  #1530092 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2004 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6676 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2004 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6676 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Ever-Moda-Fish-Tote-X-Large/dp/B06VWGP6SG/ref=sr_1_1575
ThEast,Foldable Storage Luggage Bag for Travel CampingSports GearReceive bag,8.99,Blue; Green; Orange; Rose,NA,NA,NA,Product Dimensions:  18 x 8 x 13.6 inches; Shipping Weight:  8.8 ounces (View shipping rates and policies); ASIN:  B01EYNQVG0; ; Date first available at Amazon.com:  April 29 2016; Amazon Best Sellers Rank:  #2206857 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2967 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #2967 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Foldable-Storage-Luggage-Camping-Receive/dp/B01EYNQVG0/ref=sr_1_1576
Gen SH,13" Print Square Lunch Tote Bag w/ Coin Purse,9.99,,2 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  12 x 6 x 5 inches; Shipping Weight:  9.6 ounces (View shipping rates and policies); ASIN:  B01N6F70FU; ; Date first available at Amazon.com:  December 10 2016; Amazon Best Sellers Rank:  #1672705 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#780073 in Clothing Shoes & Jewelry > Women > Shops; #780073 in Clothing Shoes & Jewelry > Women > Shops; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Gen-SH-Womens-Black-Square/dp/B01N6F70FU/ref=sr_1_1577
Ever Moda,Ever Moda Black Damask Tote Bag Large 17-inch,17.99,,29 customer reviews,3.8 out of 5 stars,NA,Product Dimensions:  17 x 14 x 5 inches; Shipping Weight:  9.6 ounces (View shipping rates and policies); ASIN:  B00JRCSYA0; ; Item model number:  GW0317BK; Date first available at Amazon.com:  April 17 2014; Amazon Best Sellers Rank:  #707333 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#865 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3264 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #865 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3264 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 29 customer reviews,5 star (48%),4 star (31%),N/A,2 star (7%),1 star (14%),https://www.amazon.com/Ever-Moda-Black-Damask-17-inch/dp/B00JRCSYA0/ref=sr_1_1578
N.Gil,Elephant Print NGIL Large Canvas Utility Tote Bag,29.74,Hot Pink; Navy,2 customer reviews,5.0 out of 5 stars,NA,Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B0160A936K; ; Item model number:  ELE603_007; Date first available at Amazon.com:  September 30 2015; Amazon Best Sellers Rank:  #1223515 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1563 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#5452 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1563 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #5452 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Elephant-Print-Large-Canvas-Utility/dp/B0160A936K/ref=sr_1_1579
Hang Accessories,Hang Accessories Harlequin Grey Crocodile Rolling Trolley Bag,189.00,,NA,NA,NA,Package Dimensions:  21.5 x 17 x 10 inches; Shipping Weight:  7 pounds (View shipping rates and policies); ASIN:  B013TMJKAQ; ; Item model number:  LG70-0098; Date first available at Amazon.com:  September 5 2017; Amazon Best Sellers Rank:  #13413886 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#16228 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#34812 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #16228 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #34812 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Hang-Accessories-Harlequin-Crocodile-Rolling/dp/B013TMJKAQ/ref=sr_1_1580
Veenajo,Veenajo Stripe Beach Tote Shoulder Bag withTop Zipper Closure-L17.6"xH14.1"xW5.5",15.92,Black; Blue; Beige; Red; RoseRed,1 customer review,5.0 out of 5 stars,NA,Package Dimensions:  13.6 x 8.5 x 2.5 inches; Shipping Weight:  8.8 ounces (View shipping rates and policies); ASIN:  B0748G19QF; ; Item model number:  Veenajo-B052-Black; Date first available at Amazon.com:  July 26 2017; Amazon Best Sellers Rank:  #1489099 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1950 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6500 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1950 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6500 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Veenajo-Stripe-Shoulder-withTop-Closure-L17-6/dp/B0748G19QF/ref=sr_1_1581
Robin Ruth,Washington DC Tote Bag - Navy Washington DC Tote Bags D.C. Souvenirs,NA,,NA,NA,NA,ASIN:  B006S7O6Z4; ; Date first available at Amazon.com:  October 14 2011; Amazon Best Sellers Rank:  #3401881 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4677 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#13413 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #4677 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #13413 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Washington-DC-Tote-Bag-Souvenirs/dp/B006S7O6Z4/ref=sr_1_1582
Will Leather Goods,Will Leather Goods Men's Large Signature Canvas and Leather Getaway Tote,195.00,Black; Tobacco Brown,NA,NA,NA,Product Dimensions:  20.2 x 19 x 6.1 inches; Shipping Weight:  2.35 pounds (View shipping rates and policies); ASIN:  B06XGCRY13; ; Item model number:  10446505; Date first available at Amazon.com:  April 10 2016; Amazon Best Sellers Rank:  #2646069 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#3586 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#10783 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #3586 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #10783 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Will-Leather-Goods-Signature-Getaway/dp/B06XGCRY13/ref=sr_1_1583
Crown,Crown Womens Extra Large Cotton Eco Friendly Bag - Beach Bag Book Bag Grocery Bag (Heart Pink),14.99,Heart Green; Heart Pink; Tree Green; Tree Multi,2 customer reviews,4.5 out of 5 stars,Product Dimensions: 10 x 8 x 1 inches; Item Weight: 1.6 ounces; Shipping Weight: 1.6 ounces (View shipping rates and policies); ASIN: B01FEJB4F6; Customer Reviews: 2 customer reviews4.5 out of 5 stars; Best Sellers Rank: #519363 in Kitchen & Dining (See Top 100 in Kitchen & Dining)#2602 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; Date first available at Amazon.com: May 9 2016,NA,5 star (50%),4 star (50%),N/A,N/A,N/A,https://www.amazon.com/Crown-Womens-Extra-Cotton-Friendly/dp/B01FEJB4F6/ref=sr_1_1584
Preferred Nation,Preferred Nation Woven Tote,27.93,Black; Silver,NA,NA,NA,Product Dimensions:  7 x 16 x 14 inches; Shipping Weight:  2 pounds (View shipping rates and policies); ASIN:  B006A4RTHC; ; Item model number:  P1663; Date first available at Amazon.com:  November 19 2011; Amazon Best Sellers Rank:  #1367464 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1770 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#6047 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1770 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #6047 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Preferred-Nation-Womens-Woven-Silver/dp/B006A4RTHC/ref=sr_1_1585
