Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
,Samsonite Pro 4 Dlx Expandable Spinner 21,174.87,,34 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  20.5 x 14.8 x 8 inches; Shipping Weight:  9.25 pounds (View shipping rates and policies); ASIN:  B01C5616Q8; ; Item model number:  58904-1041; Date first available at Amazon.com:  February 24 2016; Amazon Best Sellers Rank:  #142439 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#201 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #201 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 34 customer reviews,5 star (56%),4 star (23%),3 star (12%),2 star (3%),1 star (6%),https://www.amazon.com/Samsonite-Pro-Expandable-Spinner-Black/dp/B01C5616Q8/ref=sr_1_544
,Samsonite Silhouette Sphere 2 Softside 21 Inch Spinner,179.00,Black; Ruby Red,365 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  8 x 15 x 21 inches; Shipping Weight:  13.65 pounds (View shipping rates and policies); ASIN:  B00RDN134Y; ; Item model number:  63095-1041; Date first available at Amazon.com:  December 23 2014; Amazon Best Sellers Rank:  #103401 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#130 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #130 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 365 customer reviews,5 star (80%),4 star (11%),3 star (4%),2 star (3%),1 star (2%),https://www.amazon.com/Samsonite-Silhouette-Sphere-Softside-Spinner/dp/B00RDN134Y/ref=sr_1_545
DALIX,DALIX 60" Professional Garment Bag Cover for Suits Pants and Gowns Dresses (Foldable),19.99,,96 customer reviews,4.1 out of 5 stars,NA,Product Dimensions:  60 x 4.2 x 21 inches; Shipping Weight:  1.76 pounds (View shipping rates and policies); ASIN:  B015T4HFV8; ; Item model number:  GB-004-Black; Date first available at Amazon.com:  September 25 2015; Amazon Best Sellers Rank:  #41607 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#26 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #26 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review: 96 customer reviews,5 star (57%),4 star (21%),3 star (10%),2 star (6%),1 star (6%),https://www.amazon.com/DALIX-Professional-Garment-Dresses-Foldable/dp/B015T4HFV8/ref=sr_1_546
,Skyway Luggage Epic 21 Inch 2 Wheel Expandable Carry On,50.92,Black; Surf Blue,129 customer reviews,4.0 out of 5 stars,NA,Product Dimensions:  7 x 14 x 21 inches; Shipping Weight:  7.85 pounds (View shipping rates and policies); ASIN:  B00ESBT43Q; ; Item model number:  450-21-472-WAB; Date first available at Amazon.com:  September 3 2013; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #148943 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#201 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #201 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 129 customer reviews,5 star (54%),4 star (22%),3 star (10%),2 star (2%),1 star (12%),https://www.amazon.com/Skyway-Luggage-Wheel-Expandable-Carry/dp/B00ESBT43Q/ref=sr_1_547
,Vera Bradley Small Duffel,50.68,African Violet; Bandana Swirl; Blanco Bouquet; Caribbean Sea; Chandelier Floral; Ellie Flowers; Floral Fiesta; Leopard; Nomadic Floral; Paisley in Paradise; Parisian Paisley with Black Interior; Pink Swirls; Rio; Sierra; Sierra Stream; Splash Floral; Stamped Paisley; Wildflower Garden,164 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  18 x 8 x 8 inches; Shipping Weight:  8.8 ounces (View shipping rates and policies); ASIN:  B01MSBANBF; ; Item model number:  15827-G07; Date first available at Amazon.com:  January 26 2017; Amazon Best Sellers Rank:  #116972 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#202 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; #202 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Duffels; Average Customer Review: 164 customer reviews,5 star (81%),4 star (11%),3 star (2%),2 star (3%),1 star (3%),https://www.amazon.com/Vera-Bradley-Duffel-Blanco-Bouquet/dp/B01MSBANBF/ref=sr_1_548
,Travelpro Maxlite 4 21" Hardside Spinner,99.85,Black/Green; Dark Purple,32 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  9 x 14 x 21 inches; Shipping Weight:  10.1 pounds (View shipping rates and policies); ASIN:  B01L1BBM8K; ; Item model number:  401159165; Date first available at Amazon.com:  September 28 2016; Amazon Best Sellers Rank:  #35088 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#39 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #39 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 32 customer reviews,5 star (72%),4 star (13%),3 star (6%),2 star (3%),1 star (6%),https://www.amazon.com/Travelpro-Maxlite-Hardside-Spinner-Purple/dp/B01L1BBM8K/ref=sr_1_549
,Travelpro Maxlite 4 Rolling Underseat Carry-on,81.59,Black; Slate Green,1 customer review,5.0 out of 5 stars,NA,Product Dimensions:  16.5 x 14.8 x 9 inches; Shipping Weight:  7.3 pounds (View shipping rates and policies); ASIN:  B07662F7W3; ; Item model number:  401156306; Date first available at Amazon.com:  November 22 2017; Amazon Best Sellers Rank:  #79000 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#91 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #91 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Travelpro-Maxlite-Rolling-Underseat-Carry/dp/B07662F7W3/ref=sr_1_550
,Delsey Luggage Montmartre+ 25 Inch Expandable Softside Spinner Suitcase,119.99,Black; Bordeaux; Navy,42 customer reviews,4.7 out of 5 stars,NA,Product Dimensions:  24.5 x 17.2 x 10.8 inches; Shipping Weight:  12 pounds (View shipping rates and policies); ASIN:  B01FW7V8WE; ; Item model number:  40231082002; Date first available at Amazon.com:  June 15 2016; Amazon Best Sellers Rank:  #113856 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#155 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #155 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 42 customer reviews,5 star (86%),4 star (9%),3 star (5%),N/A,N/A,https://www.amazon.com/Luggage-Montmartre-Expandable-Softside-Suitcase/dp/B01FW7V8WE/ref=sr_1_551
Wally Bags,WallyBags 40 Inch Garment Bag with Pockets,47.65,Black; Navy; Purple; Red; Royal Blue,186 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  3 x 40 x 22 inches; Shipping Weight:  2.2 pounds (View shipping rates and policies); ASIN:  B000YBFBN6; ; Item model number:  854; Date first available at Amazon.com:  July 12 2005; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #94023 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#53 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #53 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review: 186 customer reviews,5 star (64%),4 star (21%),3 star (7%),2 star (5%),1 star (3%),https://www.amazon.com/WallyBags-40-inch-Length-Garment-Pockets/dp/B000YBFBN6/ref=sr_1_552
Brookstone,DASH 4-Wheeled Expandable Carry-On Luggage,49.49,Black; Blue; Grey; Maroon; Purple,26 customer reviews,4.6 out of 5 stars,NA,Product Dimensions:  14.6 x 10.4 x 22.1 inches; Shipping Weight:  8.2 pounds (View shipping rates and policies); ASIN:  B01H42EEFI; ; Date first available at Amazon.com:  June 15 2016; Amazon Best Sellers Rank:  #93853 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#488 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #488 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 26 customer reviews,5 star (81%),4 star (11%),N/A,2 star (8%),N/A,https://www.amazon.com/DASH-4-Wheeled-Expandable-Carry-On-Luggage/dp/B01H42EEFI/ref=sr_1_553
,Briggs & Riley Baseline Rolling Cabin Bag,349.00,Black; Olive,26 customer reviews,4.3 out of 5 stars,NA,Product Dimensions:  9.2 x 15.5 x 13.5 inches; Shipping Weight:  7.95 pounds (View shipping rates and policies); ASIN:  B008M6ZCDE; ; Item model number:  U116-7; Date first available at Amazon.com:  August 18 2012; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #140032 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#195 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #195 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 26 customer reviews,5 star (73%),4 star (15%),3 star (8%),2 star (4%),N/A,https://www.amazon.com/Briggs-Riley-Baseline-Rolling-Cabin/dp/B008M6ZCDE/ref=sr_1_554
,Rockland 4 Piece Luggage Set,78.99,4 Piece Set - Beach; 4 Piece Set - Blue Lepoard; 4 Piece Set - New Heart; 4 Piece Set - Owl; Blue Leopard; Brown Leopard; Owl; Pink Leopard,331 customer reviews,4.0 out of 5 stars,NA,Product Dimensions:  31 x 19 x 13 inches; Shipping Weight:  22.4 pounds (View shipping rates and policies); ASIN:  B007S9UNRG; ; California residents:  Click here for Proposition 65 warning; Item model number:  F125-LEOPARD; Date first available at Amazon.com:  April 7 2012; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #56224 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#44 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #44 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 331 customer reviews,5 star (58%),4 star (18%),3 star (9%),2 star (7%),1 star (8%),https://www.amazon.com/Rockland-Luggage-Piece-Leopard-Medium/dp/B007S9UNRG/ref=sr_1_555
,Traveler’s Choice Sienna Hybrid 21" Carry-On Rolling Garment Bag,69.98,Green Tea; Navy,447 customer reviews,3.4 out of 5 stars,NA,Product Dimensions:  12 x 24 x 22 inches; Shipping Weight:  10.05 pounds (View shipping rates and policies); ASIN:  B003U8MAC0; ; Item model number:  TC0424E; Date first available at Amazon.com:  June 30 2010; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #135311 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#710 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #710 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 447 customer reviews,5 star (45%),4 star (20%),3 star (11%),2 star (9%),1 star (15%),https://www.amazon.com/Travelers-Choice-Sienna-Rolling-Garment/dp/B003U8MAC0/ref=sr_1_556
Patagonia,Patagonia Refugio 28L Dolomite Blue,84.00,Black; Dolomite Blue; Forge Grey; Glades Green; Golden Jungle; Mojave Khaki; Navy Blue; Paintbrush Red; Smolder Blue; Sprouted Green,NA,NA,Product Dimensions: 12.2 x 7.9 x 19.7 inches; Item Weight: 1.54 pounds; Shipping Weight: 2 pounds (View shipping rates and policies); ASIN: B078WK2BHH; Customer Reviews: Be the first to review this item0.0 out of 5 stars; Best Sellers Rank: #65507 in Electronics (See Top 100 in Electronics)#2501 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Date first available at Amazon.com: January 17 2018,NA,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Patagonia-Refugio-28L-Dolomite-Blue/dp/B078WK2BHH/ref=sr_1_557
Enkloze,Enkloze X1 Carbon Carry-On 21" 100% Polycarbonate Spinner - TSA Approved Latch Lock w/ Keys Quick Access Laptop Pocket w/ TSA Combo Lock - Frequent Business Traveler,299.00,Carbon Black; Carbon White,41 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  14.6 x 9.4 x 21.3 inches; Shipping Weight:  10.5 pounds (View shipping rates and policies); ASIN:  B01AEHMP5G; ; Item model number:  6203-50; Date first available at Amazon.com:  January 4 2016; Amazon Best Sellers Rank:  #133033 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#6761 in Clothing Shoes & Jewelry > Luggage & Travel Gear; #6761 in Clothing Shoes & Jewelry > Luggage & Travel Gear; Average Customer Review: 41 customer reviews,5 star (78%),4 star (15%),N/A,N/A,1 star (7%),https://www.amazon.com/Enkloze-X1-Carbon-Black-Carry/dp/B01AEHMP5G/ref=sr_1_558
Maggie Mather,Maggie Mather Tennis Tote Travel Tote,97.00,Black; Coral; Fuchsia; Iris; Navy; Pewter; Plum; Teal,105 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  14 x 5 x 17.5 inches ; 1.5 pounds; Shipping Weight:  1.4 pounds (View shipping rates and policies); ASIN:  B005BTTGGE; Average Customer Review: 105 customer reviews; Amazon Best Sellers Rank:  #24566 in Sports & Outdoors (See Top 100 in Sports & Outdoors)#5 in Sports & Outdoors > Sports & Fitness > Team Sports > Gymnastics > Accessories > Equipment Bags#246 in Sports & Outdoors > Sports & Fitness > Accessories > Field Court & Rink Equipment#1089 in Sports & Outdoors > Sports & Fitness > Other Sports; #5 in Sports & Outdoors > Sports & Fitness > Team Sports > Gymnastics > Accessories > Equipment Bags; #246 in Sports & Outdoors > Sports & Fitness > Accessories > Field Court & Rink Equipment; #1089 in Sports & Outdoors > Sports & Fitness > Other Sports,5 star (81%),4 star (7%),3 star (7%),2 star (3%),1 star (2%),https://www.amazon.com/Maggie-Mather-Tennis-Travel-Fuchsia/dp/B005BTTGGE/ref=sr_1_559
,cinda b Tennis Tote II,129.00,Calypso; Jet Set Black; Neptune; Python; Verde Bonita,23 customer reviews,4.6 out of 5 stars,NA,Product Dimensions:  5 x 15 x 15 inches; Shipping Weight:  1.55 pounds (View shipping rates and policies); ASIN:  B00GOFE4ZW; ; Item model number:  264018; Date first available at Amazon.com:  November 14 2013; Amazon Best Sellers Rank:  #277057 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#352 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#1407 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #352 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #1407 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 23 customer reviews,5 star (82%),4 star (9%),3 star (9%),N/A,N/A,https://www.amazon.com/cinda-Tennis-Tote-Black-Size/dp/B00GOFE4ZW/ref=sr_1_560
,Travelpro Crew 10 Expandable Spinner Suiter (21"),155.95,Black; Charcoal; Merlot; Navy,197 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  11.5 x 14 x 21 inches; Shipping Weight:  8.5 pounds (View shipping rates and policies); ASIN:  B00KY7C7H8; ; California residents:  Click here for Proposition 65 warning; Item model number:  4071461; Date first available at Amazon.com:  June 5 2014; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #107790 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#146 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #146 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 197 customer reviews,5 star (68%),4 star (18%),3 star (6%),2 star (3%),1 star (5%),https://www.amazon.com/Travelpro-Expandable-Spinner-Suiter-Black/dp/B00KY7C7H8/ref=sr_1_561
,Briggs & Riley Baseline Luggage Deluxe Travel Tote,209.00,Black; Olive,30 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  20 x 5 x 14 inches; Shipping Weight:  3.45 pounds (View shipping rates and policies); ASIN:  B000KANAV6; ; Item model number:  221-Black-10.5x16.5x11.5; Date first available at Amazon.com:  May 21 2003; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #276260 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#351 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#1389 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #351 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #1389 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 30 customer reviews,5 star (83%),4 star (7%),3 star (3%),2 star (7%),N/A,https://www.amazon.com/Briggs-Riley-Baseline-Deluxe-Travel/dp/B000KANAV6/ref=sr_1_562
Wally Bags,WallyBags 52 Inch Garment Bag with Pockets,47.97,Black; Navy; Purple; Red; Royal Blue,126 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  3 x 52 x 22 inches; Shipping Weight:  3.7 pounds (View shipping rates and policies); ASIN:  B00369XAOK; ; Item model number:  855; Date first available at Amazon.com:  February 19 2007; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #147680 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#78 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #78 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review: 126 customer reviews,5 star (68%),4 star (21%),3 star (6%),2 star (5%),N/A,https://www.amazon.com/WallyBags-52-inch-Length-Garment-Pockets/dp/B00369XAOK/ref=sr_1_563
,Bellagio 2.0 Ultra Light 21 Inch International Carry On Spinner Trunk,550.00,Black; Blue; Black/Cognac; Blue Shiny; Blue/Cognac - buy 1 get 1 free; Cream; Cream/Cognac; Grey Shiny; Olive; Olive/Cognac,8 customer reviews,4.0 out of 5 stars,NA,Product Dimensions:  21 x 14 x 8 inches; Shipping Weight:  9.35 pounds (View shipping rates and policies); ASIN:  B01I69AUJM; ; Item model number:  BBG28301.014; Date first available at Amazon.com:  August 24 2016; Amazon Best Sellers Rank:  #122914 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#167 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #167 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 8 customer reviews,5 star (63%),4 star (13%),N/A,2 star (12%),1 star (12%),https://www.amazon.com/Bellagio-Ultra-Light-International-Spinner/dp/B01I69AUJM/ref=sr_1_564
